Conference,Year,Title,Authors,PDF Link,File name,Code,status_code,Data,Comments,Assigned To
EuroS&P,2021,An Investigation of Online Reverse Engineering Community Discussions in the Context of Ghidra,"Daniel Votipka,Mary Nicole Punzalan,Seth M. Rabin,Yla Tausczik,Michelle L. Mazurek",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581211,Daniel_Votipka_2021.pdf,,,,,
EuroS&P,2021,ANDRUSPEX: Leveraging Graph Representation Learning to Predict Harmful App Installations on Mobile Devices,"Yun Shen,Gianluca Stringhini",https://csdl-downloads.ieeecomputer.org/proceedings/euros&p/2021/1491/00/149100a562.pdf?Expires=1707532347&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jc2RsLWRvd25sb2Fkcy5pZWVlY29tcHV0ZXIub3JnL3Byb2NlZWRpbmdzL2V1cm9zJnAvMjAyMS8xNDkxLzAwLzE0OTEwMGE1NjIucGRmIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzA3NTMyMzQ3fX19XX0_&Signature=Y7WBIn0CRlcyWJCjXQusgR97vM1oGj~nr8-xwAg3C4nT8FJbfS4-lm4vRh6TYjQiajr1Wkq6uzy0nJf1uTHUXylJcV6vTRmV6vXNtOa-sqk2R5rM5PI3v8w1~Qcyt-XKy~2SBUBATqMCzVYx93wgjy9iHbow52F9wvHZ2eJFE5dgoaHT9rIf4hLYtjU~49BCqFwN4j6Gx6d-Jdro1tY5ZWbuoNyPZ7z82ikYCCryqsWV7rC6nt4YmA9mgop-~3CK0Bo2flyhw9PjDLXy7B-WYpmIMGQeUq9FkhZJdTY3dyRLu4i5LnnDwi1VC9XwUa~6N5yk3rjVfjfxIA7KZVHcQQ__&Key-Pair-Id=K12PMWTCQBDMDT,Yun_Shen_2021.pdf,,,,,
EuroS&P,2021,AppJitsu: Investigating the Resiliency of Android Applications,"Onur Zungur,Antonio Bianchi,Gianluca Stringhini,Manuel Egele",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581190,Onur_Zungur_2021.pdf,,,,,
EuroS&P,2021,BGPeek-a-Boo: Active BGP-based Traceback for Amplification DDoS Attacks,"Johannes Krupp,Christian Rossow",https://publications.cispa.saarland/3372/7/bgpeek-a-boo.pdf,Johannes_Krupp_2021.pdf,,,,,
EuroS&P,2021,Bullseye Polytope: A Scalable Clean-Label Poisoning Attack with Improved Transferability,"Hojjat Aghakhani,Dongyu Meng,Yu-Xiang Wang,Christopher Kruegel,Giovanni Vigna",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581207,Hojjat_Aghakhani_2021.pdf,https://github.com/ucsb-seclab/BullseyePoison,200,,,
EuroS&P,2021,Bypassing memory safety mechanisms through speculative control flow hijacks,"Andrea Mambrett,Alexandra Sandulescu,Alessandro Sorniotti,William Robertson,Engin Kirda,Anil Kurmus",https://seclab.nu/static/publications/eurosp2021_spear.pdf,Andrea_Mambrett_2021.pdf,,,,,
EuroS&P,2021,Can ISPs Help Mitigate IoT Malware? A Longitudinal Study of Broadband ISP Security Efforts,"Arman Noroozian,Elsa Turcios Rodriguez,Elmer Lastdrager,Takahiro Kasama,Michel van Eeten,Carlos H. Ganan",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581172,Arman_Noroozian_2021.pdf,,,,,
EuroS&P,2021,Compiler-Assisted Hardening of Embedded Software Against Interrupt Latency Side-Channel Attacks,"Hans Winderix,Jan Tobias Mühlberg,Frank Piessens",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581165,Hans_Winderix_2021.pdf,https://github.com/hanswinderix/sllvm,200,,,
EuroS&P,2021,Compression Boosts Differentially Private Federated Learning,"Raouf Kerkouche,Claude Castelluccia,Pierre Genevès,Gergely Ács",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581200,Raouf_Kerkouche_2021.pdf,,,,,
EuroS&P,2021,Countering Concurrent Login Attacks in “Just Tap” Push-based Authentication: A Redesign and Usability Evaluations,"Jay Prakash,Clarice Chua Qing Yu,Tanvi Ravindra Thombre,Andrei Bytes,Lucienne Blessing,Jianying Zhou,Tony Q. S Quek,Mohammed Jubur",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581191,Jay_Prakash_2021.pdf,,,,,
EuroS&P,2021,"D-Fence: A Flexible, Efficient, and Comprehensive Phishing Email Detection System","Jehyun Lee,Farren Tang,Pingxiao Ye,Fahim Abbasi,Phil Hay,Dinil Mon Divakaran",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581199,Jehyun_Lee_2021.pdf,,,,,
EuroS&P,2021,DY⋆: A Modular Symbolic Verification Framework for Executable Cryptographic Protocol Code,"Karthikeyan Bhargavan,Abhishek Bichhawat,Quoc Huy Do,Pedram Hosseyni,Ralf Küsters,Guido Schmitz,Tim Würtele",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581188,Karthikeyan_Bhargavan_2021.pdf,https://github.com/REPROSEC/dolev-yao-star,200,,,
EuroS&P,2021,Ephemeral Astroturfing Attacks: The Case of Fake Twitter Trends,"Tuğrulcan Elmas,Rebekah Overdorf,Ahmed Furkan Özkalay,Karl Aberer",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581221,Tugrulcan_Elmas_2021.pdf,https://github.com/tugrulz/EphemeralAstroturfing,200,,,
EuroS&P,2021,Extractor: Extracting Attack Behavior from Threat Reports,"Kiavash Satvat,Rigel Gjomemo,V.N. Venkatakrishnan",https://arxiv.org/pdf/2104.08618.pdf,Kiavash_Savat_2021.pdf,https://github.com/ksatvat/Extractor,200,,,
EuroS&P,2021,Fall of Giants: How popular text-based MLaaS fall against a simple evasion attack,"Luca Pajola,Mauro Conti",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581208,Luca_Pajola_2021.pdf,https://github.com/pajola/ZeW,200,,,
EuroS&P,2021,FastSpec: Scalable Generation and Detection of Spectre Gadgets Using Neural Embeddings,"M. Caner Tol,Berk Gulmezoglu,Koray Yurtseven,Berk Sunar",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581258,Caner_Tol_2021.pdf,https://github.com/vernamlab/FastSpec,200,,,
EuroS&P,2021,Fully Distributed Verifiable Random Functions and their Application to Decentralised Random Beacons,"David Galindo,Jia Liu,Mihair Ordean,Jin-Mann Wong",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581233,David_Galindo_2021.pdf,,,,,
EuroS&P,2021,Nonce@Once: A Single-Trace EM Side Channel Attack on Several Constant-Time Elliptic Curve Implementations in Mobile Platforms,"Monjur Alam,Baki Yilmaz,Frank Werner,Niels Samwel,Alenka Zajic,Daniel Genkin,Yuval Yarom,Milos Prvulovic",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581247,Monjur_Alam_2021.pdf,,,,,
EuroS&P,2021,NoVT: Eliminating C++ Virtual Calls to Mitigate Vtable Hijacking,"Markus Bauer,Christian Rossow",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581255,Markus_Bauer_2021.pdf,https://github.com/novt-vtable-less-compiler/novt-llvm,200,,,
EuroS&P,2021,On the (In)Feasibility of Attribute Inference Attacks on Machine Learning Models,"Benjamin Zi Hao Zhao,Aviral Agrawal,Catisha Coburn,Hassan Jameel Asghar,Raghav Bhaskar,Mohamed Ali Kaafar,Darren Webb,Peter Dickinson",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581166,Aviral_Agrawal_2021.pdf,,,,,
EuroS&P,2021,On the Privacy Risks of Algorithmic Fairness,"Hongyan Chang,Reza Shokri",https://www.ftc.gov/system/files/documents/public_events/1582978/on_the_privacy_risks_of_algorithmic_fairness.pdf,Hongyan_Chang_2021.pdf,,,,,
EuroS&P,2021,Press @$@$ to Login: Strong Wearable Second Factor Authentication via Short Memorywise Effortless Typing Gestures,"Prakash Shrestha,Nitesh Saxena,Diksha Shukla,Vir V. Phoha",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581202,Prakash_Shrestha_2021.pdf,,,,,
EuroS&P,2021,Privacy of DNS-over-HTTPS: Requiem for a Dream?,"Levente Csikor,Himanshu Singh,Min Suk Kang,Dinil Mon Divakaran",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581227,Levente_Csikor_2021.pdf,,,,,
EuroS&P,2021,Prognosis Negative: Evaluating Real-Time Behavioral Ransomware Detectors,"Abhinav Gupta,Aditi Prakash,Nolen Scaife",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581177,Abhinav_Gupta_2021.pdf,,,,,
EuroS&P,2021,Secure Messaging Authentication against Active Man-in-the-Middle Attacks,"Benjamin Dowling,Britta Hale",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581268,Benjamin_Dowlig_2021.pdf,,,,,
EuroS&P,2021,SoK: A Framework for Asset Discovery: Systematizing Advances in Network Measurements for Protecting Organizations,"Mathew Vermeer,Jonathan West,Alejandro Cuevas,Shuonan Niu,Nicolas Christin,Michel Van Eeten,Tobias Fiebig,Carlos Gañán,Tyer Moore",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581231,Mathew_Vermeer_2021.pdf,,,,,
EuroS&P,2021,Sok: Attacks on Industrial Control Logic and Formal Verification-Based Defenses,"Ruimin Sun,Alejandro Mera,Long Lu,David Choffnes",https://www.ruiminsun.com/static/media/sok_preprint.a72f9b78a40d6c66420f.pdf,Ruimin_Sun_2021.pdf,,,,,
EuroS&P,2021,SoK: Context Sensing for Access Control in the Adversarial Home IoT,"Weijia He,Valerie Zhao,Olivia Morkved,Sabeeka Siddiqui,Earlence Fernandes,Josiah Hester,Blase Ur",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581254,Weijia_He_2021.pdf,https://github.com/UChicagoSUPERgroup/eurosp21,200,,,
EuroS&P,2021,SoK: Cryptojacking Malware,"Ege Tekiner,Abbas Acar,A. Selcuk Uluagac,Engin Kirda,Ali Aydin Selcuk",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581251,Ege_Tekiner_2021.pdf,https://github.com/sokcryptojacking/SoK,200,,,
EuroS&P,2021,SoK: In Search of Lost Time: A Review of JavaScript Timers in Browsers,"Thomas Rokicki,Clémentine Maurice,Pierre Laperdrix",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581218,Thomas_Rokicki_2021.pdf,https://github.com/thomasrokicki/in-search-of-lost-time,200,,,
EuroS&P,2021,SoK: Secure FPGA Multi-Tenancy in the Cloud: Challenges and Opportunities,"Ghada Dessouky,Ahmad-Reza Sadeghi,Shaza Zeitouni",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581180,Ghada_Dessouky_2021.pdf,,,,,
EuroS&P,2021,Sponge Examples: Energy-Latency Attacks on Neural Networks,"Ilia Shumailov,Yiren Zhao,Daniel Bates,Nicolas Papernot,Robert Mullins,Ross Anderson",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581273,Ilia_Shumailov_2021.pdf,https://github.com/iliaishacked/sponge_examples,200,,,
EuroS&P,2021,Trojaning Language Models for Fun and Profit,"Xinyang Zhang,Zheng Zhang,Shouling Ji,Ting Wang",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9581257,Xinyang_Zhang_2021.pdf,https://github.com/alps-lab/trojan-lm,200,,,
EuroS&P,2021,We Built This Circuit: Exploring Threat Vectors in Circuit Establishment in Tor,"Theodor Schnitzler,Christina Pöpper,Markus Dürmuth,Katharina Kohls",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9581198,Theodor_Schnitzler_2021.pdf,,,,,
EuroS&P,2022,Unrolling SGD: Understanding Factors Influencing Machine Unlearning,"Anvith Thudi, Gabriel Deza, Varun Chandrasekaran, Nicolas Papernot",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpDNietvW/pdf,Anvith_Thudi_2022.pdf,https://github.com/cleverhans-lab/unrolling-sgd,200,,,
EuroS&P,2022,"Difficult for Thee, But Not for Me: Measuring the Difficulty and User Experience of Remediating Persistent IoT Malware","Elsa Rodriguez, Max Fukkink, Simon Parkin, Michel van Eeten, Carlos Gan√°n",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpGp7zOco/pdf,Elsa_Rodriguez_2022.pdf,,,,,
EuroS&P,2022,Trampoline Over the Air: Breaking in IoT Devices Through MQTT Brokers,"Huikai Xu, Miao Yu, Yanhao Wang, Yue Liu, Qinsheng Hou, Zhenbang Ma, Haixin Duan, Jianwei Zhuge, Baojun Liu",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797386,Huikai_Xu_2022.pdf,https://github.com/ReAbout/ShadowFuzzer,200,,,
EuroS&P,2022,"Lightweight, Multi-Stage, Compiler-Assisted Application Specialization","Mohannad Alhanahnah, Rithik Jain, Vaibhav Rastogi, Somesh Jha, Thomas Reps",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpBUm45c4/pdf,Mohannad_Alhanahnah_2022.pdf,https://github.com/Mohannadcse/LMCAS_Demo,200,,,
EuroS&P,2022,Dynamic Backdoor Attacks Against Machine Learning Models,"Ahmed Salem, Rui Wen, Michael Backes, Shiqing Ma, Yang Zhang",https://ieeexplore.ieee.org/iel7/9797336/9797337/09797338.pdf,Ahmed_Salem_2022.pdf,https://github.com/AhmedSalem2/Dynamic-Backdoor,200,,,
EuroS&P,2022,Fuzzing with Data Dependency Information,"Alessandro Mantovani, Andrea Fioraldi, Davide Balzarotti",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpD06wc0M/pdf,Alessandro_Mantovani_2022.pdf,https://github.com/elManto/DDFuzz,200,,,
EuroS&P,2022,Lethe: Practical Data Breach Detection with Zero Persistent Secret State,"Antreas Dionysiou, Elias Athanasopoulos",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797372,Antreas_Dionysiou_2022.pdf,https://bitbucket.org/srecgrp/lethe-public/src/master/,200,,,
EuroS&P,2022,We Can Make Mistakes: Fault-tolerant Forward Private Verifiable Dynamic Searchable Symmetric Encryption,"Dandan Yuan, Shujie Cui, Giovanni Russello",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpEIHKkCY/pdf,Dandan_Yuan_2022.pdf,https://github.com/someoneapp/VDSSE_Schemes,200,,,
EuroS&P,2022,Hide and Seek: Revisiting DNS-based User Tracking,"Deliang Chang, Joann Qiongna Chen, Zhou Li, Xing Li",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpF79NUly/pdf,Deliang_Chang_2022.pdf,https://github.com/dl-chang/ldpresolve,200,,,
EuroS&P,2022,SoK: Privacy-Preserving Computing in the Blockchain Era,"Ghada Almashaqbeh, Ravital Solomon",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9797340,Ghada_Almashaqbeh_2022.pdf,,,,,
EuroS&P,2022,SoK: The Impact of Unlabelled Data in Cyberthreat Detection,"Giovanni Apruzzese, Pavel Laskov, Aliya Tastemirova",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpEYKVYFa/pdf,Giovanni_Apruzzese_2022.pdf,https://github.com/hihey54/CEF-SsL,200,,,
EuroS&P,2022,ILLUMINATI: Towards Explaining Graph Neural Networks for Cybersecurity Analysis,"Haoyu He, Yuede Ji, H. Howie Huang",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797387,Haoyu_He_2022.pdf,https://github.com/iHeartGraph/Illuminati,200,,,
EuroS&P,2022,Captcha me if you can: Imitation Games with Reinforcement Learning,"Ilias Tsingenopoulos, Davy Preuveneers, Lieven Desmet, Wouter Joosen",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797367,Ilias_Tsingenopoulos_2022.pdf,,,,,
EuroS&P,2022,WatchAuth: User Authentication and Intent Recognition in Mobile Payments using a Smartwatch,"Jack Sturgess, Simon Eberz, Ivo Sluganovic, Ivan Martinovic",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797370,Jack_Sturgess_2022.pdf,https://github.com/jacksturgess/watchauth,200,,,
EuroS&P,2022,SIERRA: Ranking Anomalous Activities in Enterprise Networks,"Jehyun Lee, Farren Tang, Phyo May Thet, Desmond Yeoh, Mitch Rybczynski, Dinil Mon Divakaran",https://ieeexplore.ieee.org/iel7/9797336/9797337/09797374.pdf,Jehyun_Lee_2022.pdf,,,,,
EuroS&P,2022,HARM: Hardware-Assisted Continuous Re-randomization for Microcontrollers,"Jiameng Shi, Le Guan, Wenqiang Li, Dayou Zhang, Ping Chen, Ning Zhang",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpGQnV5MA/pdf,Jiameng_Shi_2022.pdf,https://github.com/MCUSec/HARM,200,,,
EuroS&P,2022,DNN Model Architecture Fingerprinting Attack on CPU-GPU Edge Devices,"Kartik Patwari, Syed Mahbub Hafiz, Han Wang, Houman Homayoun, Zubair Shafiq, Chen-Nee Chuah",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797366,Kartik_Patwari_2022.pdf,,,,,
EuroS&P,2022,HyperLogLog: Exponentially Bad in Adversarial Settings,"Kenneth G. Paterson, Mathilde Raynal",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpDVwBfnW/pdf,Kenneth_Paterson_2022.pdf,https://github.com/PizzaWhisperer/HLLVuln,200,,,
EuroS&P,2022,Modelling direct messaging networks with multiple recipients for cyber deception,"Kristen Moore, Cody James Christopher, David Liebowitz, Surya Nepal, Renee Selvey",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797379,Kristen_Moore_2022.pdf,https://bitbucket.csiro.au/projects/DECAAS/repos/emailgen/browse,200,,,
EuroS&P,2022,xTag: Mitigating Use-After-Free Vulnerabilities via Software-Based Pointer Tagging on Intel x86-64,"Lukas Bernhard, Michael Rodler, Thorsten Holz, Lucas Davi",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpGx9JPtC/pdf,Lukas_Bernhard_2022.pdf,https://github.com/rub-syssec/xTag,200,,,
EuroS&P,2022,Compositional Information Flow Monitoring for Reactive Programs,"McKenna McCall, Abhishek Bichhawat, Limin Jia",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797384,McKenna_McCall_2022.pdf,https://github.com/CompIFC/comp-model/releases/tag/eurosp22,200,,,
EuroS&P,2022,aaeCAPTCHA: The Design and Implementation of Audio Adversarial CAPTCHA,"Md Imran Hossen, Xiali Hei",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpCSJepsQ/pdf,Md_Hossen_2022.pdf,https://github.com/i-hossen/aaeCaptcha,200,,,
EuroS&P,2022,LockedDown: Exploiting Contention on Host-GPU PCIe Bus for Fun and Profit,"Mert Side, Fan Yao, Zhenkai Zhang",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797371,Mert_Side_2022.pdf,https://github.com/mertside/lockeddown,200,,,
EuroS&P,2022,SAUSAGE: Security Analysis of Unix domain Socket usAGE in Android,"Mounir Elgharabawy, Blas Kojusner, Mohammad Mannan, Kevin R. B. Butler, Byron Williams, Amr Youssef",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpHykl4dO/pdf,Mounir_Elgharabawy_2022.pdf,https://github.com/mounir-khaled/SAUSAGE,200,,,
EuroS&P,2022,"TrojanZoo: Towards Unified, Holistic, and Practical Evaluation of Neural","Ren Pang, Zheng Zhang, Xiangshan Gao, Zhaohan Xi, Shouling Ji, Peng Cheng, Xiapu Luo, Ting Wang",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9797345,Ren_Pang_2022.pdf,https://github.com/ain-soph/trojanzoo,200,,,
EuroS&P,2022,GRAPHITE: Generating Automatic Physical Examples for Machine-Learning Attacks on Computer Vision Systems,"Ryan Feng, Neal Mangaokar, Jiefeng Chen, Earlence Fernandes, Somesh Jha, Atul Prakash",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9797381,Ryan_Feng_2022.pdf,https://github.com/ryan-feng/GRAPHITE,200,,,
EuroS&P,2022,Signature Correction Attack on Dilithium Signature Scheme,"Saad Islam, Koksal Mus, Richa Singh, Patrick Schaumont, Berk Sunar",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797351,Saad_Islam_2022.pdf,https://github.com/vernamlab/SignatureCorrection,200,,,
EuroS&P,2022,SoK: Cryptanalysis of Encrypted Search with LEAKER ‚Äì A framework for LEakage AttacK Evaluation on Real-world data,"Seny Kamara, Abdelkarim Kati, Tarik Moataz, Thomas Schneider, Amos Treiber, Michael Yonli",https://www.computer.org/csdl/pds/api/csdl/proceedings/download-article/1ErpFG1Uw6Y/pdf,Seny_Kamara_2022.pdf,https://encrypto.de/code/LEAKER,200,,,
EuroS&P,2022,SoK: Oblivious Pseudorandom Functions,"S√≠lvia Casacuberta, Julia Hesse, Anja Lehmann",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797365,Silvia_Casacuberta_2022.pdf,,,,,
EuroS&P,2022,Transformer-based Extraction of Deep Image Models,"Verena Battis, Alexander Penner",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797343,Verena_Battis_2022.pdf,https://github.com/Fraunhofer-SIT/ModExTransformer,200,,,
EuroS&P,2022,Investigating Graph Embedding Methods for Cross-Platform Binary Code Similarity Detection,"Victor Cochard, Damian Pfammatter, Chi Thang Duong, Mathias Humbert",https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9797388,Victor_Cochard_2022.pdf,https://github.com/GESS-code/GESS,200,,,
EuroS&P,2023,Act natural!': Exchanging Private Messages on Public Blockchains,"Thore Tiemann,Sebastian Berndt,Thomas Eisenbarth,Maciej Liskiewicz",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190519&casa_token=3pXim8Bl9gkAAAAA:itpSB6lv7DkFYly8GiH5Zb0AQr1lMrBXs-mQ-ZGdlhr2EShKROG61758vlmcBm4vbm5ym_ab,Thore_Tiemann_2023.pdf,https://github.com/UzL-ITS/act-natural,200,,,
EuroS&P,2023,A Certified Radius-Guided Attack Framework to Image Segmentation Models,"Wenjie Qu,Youqi Li,Binghui Wang",https://arxiv.org/pdf/2304.02693.pdf,Wenjie_Qu_2023.pdf,,,,,
EuroS&P,2023,Provable Adversarial Safety in Cyber-Physical Systems,"Mohamed Maghenem,John H. Castellanos,Alvaro A. Cardenas,Ricardo G. Sanfelice,Jianying Zhou",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190512,Mohamed_Maghenem_2023.pdf,https://gitlab.com/jhcastel/provable-adversarial-safety-in-cps,200,,,
EuroS&P,2023,A Generic Obfuscation Framework for Preventing ML-Attacks on Strong-PUFs through Exploitation of DRAM-PUFs,"Owen Millwood,Meltem Kurt Pehlivanoğlu,Jack Miskelly,Aryan Mohammadi Pasikhani,Prosanta Gope,Elif Bilge Kavun",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190495,Owen_Milwood_2023.pdf,https://drive.google.com/drive/folders/1ZWgkjkicVNUYB3cRUnfV0mOxvZhOyLHz,404,https://drive.google.com/drive/folders/1vX3hmSbrfRYaAYfvFQZt0fau1juCQYhU,,
EuroS&P,2023,Active Countermeasures for Email Fraud,"Wentao Chen,Fuzhou Wang,Matthew Edwards",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190490,Wentao_Chen_2023.pdf,https://github.com/scambaitermailbox/conversations/tree/concurrent,200,,,
EuroS&P,2023,An Unbiased Transformer Source Code Learning with Semantic Vulnerability Graph,"Nafis Tanveer Islam,Gonzalo De La Torre Parra,Dylan Manuel,Elias Bou-Harb,Peyman Najafirad",https://arxiv.org/pdf/2304.11072.pdf,Nafis_Islam_2023.pdf,https://github.com/pial08/SemVulDet,200,,,
EuroS&P,2023,"Android, notify me when it is time to go phishing","Antonio Ruggia,Andrea Possemato,Alessio Merlo,Dario Nisi,Simone Aonzo",https://hal.science/hal-04017843v1/preview/eurosp23_inotify.pdf,Antonio_Ruggia_2023.pdf,,,,,
EuroS&P,2023,Anomaly-based Filtering of Application-Layer DDoS Against DNS Authoritatives,"Jonas Bushart,Christian Rossow",https://publications.cispa.saarland/3925/1/dns-applayer-ddos-protection.pdf,Jonas_Bushart_2023.pdf,https://github.com/cispa/DNS-Applayer-DDoS-Protection/,200,https://github.com/cispa/DNS-Applayer-DDoS-Protection/tree/main/datasets,,
EuroS&P,2023,AoT - Attack on Things: A security analysis of IoT firmware updates,"Muhammad Ibrahim,Andrea Continella,Antonio Bianchi",https://ris.utwente.nl/ws/files/303815289/main.pdf,Muhammad_Ibrahim_2023.pdf,,,,,
EuroS&P,2023,Asynchronous Remote Key Generation for Post-Quantum Cryptosystems from Lattices,"Nick Frymann,Daniel Gardham,Mark Manulis",https://eprint.iacr.org/2023/419.pdf,Nick_Frymann_2023.pdf,https://anonymous.4open.science/status/larkg,200,,,
EuroS&P,2023,Automatic verification of transparency protocols,"Vincent Cheval,Jose Moreira,Mark Ryan",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190509,Vincent_Cheval_2023.pdf,,,,,
EuroS&P,2023,Been here already? Detecting Synchronized Browsers in the Wild,"Pantelina Ioannou,Elias Athanasopoulos",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190548,Pantelina_Ioannou_2023.pdf,https://bitbucket.org/srecgrp/synced_browsers_public/,404,,,
EuroS&P,2023,Careful with MAc-then-SIGn: A Computational Analysis of the EDHOC Lightweight Authenticated Key Exchange Protocol,"Felix Gunther,Marc Ilunga Tshibumbu Mukendi",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190480,Felix_Gunther_2023.pdf,,,,,
EuroS&P,2023,Certifiably Vulnerable: Using Certificate Transparency Logs for Target Reconnaissance,"Stijn Pletinckx,Thanh-Dat Nguyen,Tobias Fiebig,Christopher Kruegel,Giovanni Vigna",https://pure.mpg.de/rest/items/item_3505628/component/file_3505629/content,Stijn_Pletinckx_2023.pdf,,,,,
EuroS&P,2023,CHERI-TrEE: Flexible enclaves on capability machines,"Thomas Van Strydonck,Job Noorman,Jennifer Jackson,Leonardo Alves Dias,Robin Vanderstraeten,David Oswald,Frank Piessens,Dominique Devriese",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190507,Thomas_Strydonck_2023.pdf,https://github.com/proteus-core/cheritree,200,,,
EuroS&P,2023,Chrowned by an Extension: Exploiting the Chrome DevTools Protocol,"José Miguel Moreno,Narseo Vallina-Rodriguez,Juan Tapiador",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190532,Jose_Moreno_2023.pdf,https://github.com/josemmo/chrowned,200,,,
EuroS&P,2023,Code Vulnerability Detection via Signal-Aware AI,"Sahil Suneja,Yufan Zhuang,Yunhui Zheng,Jim Laredo,Alessandro Morari,Udayan Khurana",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190513,Sahil_Suneja_2023.pdf,,,,,
EuroS&P,2023,CommiTEE: An Efficient and Secure Commit-Chain Protocol using TEEs,"Andreas Erwig,Sebastian Faust,Siavash Riahi,Tobias Stockert",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190526,Andreas_Erwig_2023.pdf,,,,,
